group	fraction_aag_like_cds	fraction_aag_like_3utr
low_clip_control	0.6923076923076923	0.3076923076923077
other	0.5714285714285714	0.3333333333333333
functional_target	0.3125	0.65625
low_clip_control	0.9090909090909092	0.0909090909090909
other	0.1111111111111111	0.0
low_clip_control	0.7272727272727273	0.2727272727272727
low_clip_control	0.2142857142857142	0.2142857142857142
other	0.2857142857142857	0.6938775510204082
functional_target	0.7777777777777778	0.0555555555555555
other	0.7758620689655172	0.2068965517241379
other	0.9294117647058824	0.0470588235294117
other	0.40625	0.59375
low_clip_control	0.2916666666666667	0.6666666666666666
low_clip_control	0.7419354838709677	0.2580645161290322
low_clip_control	0.7272727272727273	0.2727272727272727
other	0.4705882352941176	0.4705882352941176
other	0.6666666666666666	0.0
other	0.903846153846154	0.0769230769230769
low_clip_control	0.3333333333333333	0.6333333333333333
other	0.8148148148148148	0.1851851851851851
other	0.8363636363636363	0.0727272727272727
other	0.2941176470588235	0.7058823529411765
low_clip_control	0.5714285714285714	0.4285714285714285
low_clip_control	0.6222222222222222	0.3555555555555555
functional_target	0.3125	0.65625
other	0.1621621621621621	0.5675675675675675
low_clip_control	0.7380952380952381	0.1666666666666666
low_clip_control	0.6296296296296297	0.3703703703703703
other	0.1875	0.3125
other	0.4705882352941176	0.4117647058823529
high_clip_target	0.5416666666666666	0.375
low_clip_control	0.425	0.575
low_clip_control	0.4285714285714285	0.4285714285714285
low_clip_control	0.5942028985507246	0.4057971014492754
other	0.8181818181818182	0.0
low_clip_control	0.5454545454545454	0.4545454545454545
other	1.0	0.0
other	0.6290322580645161	0.2096774193548387
low_clip_control	0.3947368421052631	0.5263157894736842
other	0.7777777777777778	0.2222222222222222
other	0.6666666666666666	0.3055555555555556
other	0.6	0.4
low_clip_control	0.3703703703703703	0.5555555555555556
low_clip_control	0.5	0.3333333333333333
low_clip_control	0.6538461538461539	0.3461538461538461
low_clip_control	0.4831460674157303	0.5056179775280899
low_clip_control	0.9310344827586208	0.0344827586206896
low_clip_control	0.8823529411764706	0.1176470588235294
other	0.9666666666666668	0.0333333333333333
high_clip_target	0.6111111111111112	0.3888888888888889
low_clip_control	0.8833333333333333	0.1166666666666666
low_clip_control	0.5333333333333333	0.4666666666666667
functional_target	0.3714285714285714	0.6285714285714286
low_clip_control	0.6	0.2666666666666666
other	0.3653846153846153	0.5576923076923077
other	0.2258064516129032	0.7419354838709677
low_clip_control	0.8260869565217391	0.0869565217391304
low_clip_control	0.5555555555555556	0.3333333333333333
low_clip_control	0.5584415584415584	0.4285714285714285
low_clip_control	0.896551724137931	0.1034482758620689
high_clip_target	0.3478260869565217	0.6521739130434783
low_clip_control	0.6875	0.1875
other	0.2096774193548387	0.7741935483870968
low_clip_control	0.918032786885246	0.081967213114754
low_clip_control	0.7755102040816326	0.1938775510204081
other	0.1	0.85
other	0.75	0.25
other	0.5588235294117647	0.4411764705882353
other	0.9722222222222222	0.0277777777777777
low_clip_control	0.4285714285714285	0.5238095238095238
low_clip_control	0.6428571428571429	0.3571428571428571
low_clip_control	0.967741935483871	0.0
other	0.6666666666666666	0.0666666666666666
low_clip_control	0.5	0.2
low_clip_control	0.991150442477876	0.0
other	0.3877551020408163	0.5714285714285714
high_clip_target	0.9784172661870504	0.014388489208633
high_clip_target	0.6666666666666666	0.25
low_clip_control	0.4210526315789473	0.4210526315789473
other	0.3333333333333333	0.5
high_clip_target	0.5909090909090909	0.3863636363636363
other	0.2903225806451613	0.7096774193548387
low_clip_control	0.4516129032258064	0.5161290322580645
low_clip_control	0.875	0.125
other	0.3529411764705882	0.1176470588235294
other	0.2692307692307692	0.7115384615384616
low_clip_control	0.425531914893617	0.5319148936170213
low_clip_control	0.2	0.3
low_clip_control	0.45	0.45
low_clip_control	0.8461538461538461	0.0
low_clip_control	0.75	0.0
functional_target	0.2142857142857142	0.75
low_clip_control	0.6363636363636364	0.2727272727272727
low_clip_control	0.1818181818181818	0.7575757575757576
other	0.1951219512195122	0.8048780487804879
other	0.1794871794871795	0.7692307692307693
other	0.8852459016393442	0.081967213114754
other	0.7441860465116279	0.2441860465116279
high_clip_target	0.3064516129032258	0.6774193548387096
low_clip_control	0.2666666666666666	0.5666666666666667
low_clip_control	0.6666666666666666	0.3333333333333333
low_clip_control	0.5945945945945946	0.3783783783783784
low_clip_control	0.9875	0.0125
other	0.8571428571428571	0.0
low_clip_control	0.4615384615384615	0.5384615384615384
low_clip_control	0.5454545454545454	0.2727272727272727
low_clip_control	0.5	0.0
other	0.2631578947368421	0.6842105263157895
other	0.9705882352941176	0.0
low_clip_control	0.3	0.1
high_clip_target	0.2272727272727272	0.6818181818181818
other	0.2647058823529412	0.6176470588235294
other	0.7916666666666666	0.125
low_clip_control	0.9428571428571428	0.0285714285714285
low_clip_control	0.918918918918919	0.081081081081081
other	0.6883116883116883	0.2597402597402597
other	0.5	0.4523809523809524
low_clip_control	0.8	0.0
other	0.6956521739130435	0.2608695652173913
low_clip_control	0.625	0.375
low_clip_control	0.9705882352941176	0.0294117647058823
low_clip_control	0.8181818181818182	0.0909090909090909
other	0.4603174603174603	0.5238095238095238
low_clip_control	0.4090909090909091	0.5
functional_target	0.5862068965517241	0.3793103448275862
low_clip_control	0.6666666666666666	0.3333333333333333
other	0.8409090909090909	0.1363636363636363
low_clip_control	0.7368421052631579	0.2631578947368421
other	0.1818181818181818	0.7272727272727273
low_clip_control	0.6875	0.25
other	0.1470588235294117	0.7647058823529411
other	0.4509803921568627	0.5490196078431373
other	0.25	0.625
other	0.6222222222222222	0.3777777777777777
other	0.5714285714285714	0.4047619047619047
low_clip_control	0.6071428571428571	0.2857142857142857
other	0.25	0.625
low_clip_control	0.3333333333333333	0.5714285714285714
high_clip_target	0.5	0.5
low_clip_control	0.896551724137931	0.0689655172413793
low_clip_control	0.5116279069767442	0.4883720930232558
low_clip_control	0.8333333333333334	0.1666666666666666
low_clip_control	0.6037735849056604	0.1132075471698113
low_clip_control	0.8333333333333334	0.0555555555555555
other	0.6774193548387096	0.2903225806451613
other	0.5	0.5
low_clip_control	0.9310344827586208	0.0689655172413793
low_clip_control	0.3333333333333333	0.6111111111111112
other	0.8888888888888888	0.0987654320987654
other	0.6842105263157895	0.3157894736842105
low_clip_control	0.6666666666666666	0.1904761904761904
high_clip_target	0.9646017699115044	0.0353982300884955
other	0.6896551724137931	0.2758620689655172
other	0.88	0.08
low_clip_control	0.7391304347826086	0.2608695652173913
other	1.0	0.0
other	0.6666666666666666	0.3095238095238095
other	0.8076923076923077	0.1538461538461538
other	0.1875	0.5
low_clip_control	0.375	0.25
low_clip_control	0.8333333333333334	0.0833333333333333
other	0.0555555555555555	0.9444444444444444
other	0.6875	0.296875
other	0.3076923076923077	0.4307692307692308
functional_target	0.1304347826086956	0.8695652173913043
other	0.7647058823529411	0.1764705882352941
other	0.8285714285714286	0.0857142857142857
low_clip_control	0.631578947368421	0.3684210526315789
other	0.6666666666666666	0.0
other	0.8717948717948718	0.1282051282051282
other	0.782608695652174	0.1304347826086956
low_clip_control	0.3611111111111111	0.6111111111111112
other	0.9393939393939394	0.0303030303030303
low_clip_control	0.927536231884058	0.072463768115942
other	0.2962962962962963	0.7037037037037037
low_clip_control	0.7222222222222222	0.2777777777777778
low_clip_control	0.8	0.0285714285714285
low_clip_control	0.8461538461538461	0.0
other	0.8235294117647058	0.1764705882352941
low_clip_control	0.8	0.0
other	0.913793103448276	0.0862068965517241
other	0.4615384615384615	0.5
other	0.6538461538461539	0.3461538461538461
other	0.1707317073170731	0.8292682926829268
low_clip_control	0.9166666666666666	0.0833333333333333
functional_target	0.22	0.76
low_clip_control	0.5555555555555556	0.0
low_clip_control	0.9230769230769232	0.0769230769230769
other	0.8928571428571429	0.0357142857142857
other	0.375	0.5
low_clip_control	0.819672131147541	0.180327868852459
other	0.525	0.05
low_clip_control	0.7894736842105263	0.0
low_clip_control	0.7222222222222222	0.2777777777777778
low_clip_control	0.3333333333333333	0.3333333333333333
low_clip_control	0.6896551724137931	0.1379310344827586
high_clip_target	0.5	0.3333333333333333
low_clip_control	0.3636363636363636	0.5454545454545454
other	0.7115384615384616	0.2884615384615384
other	0.6363636363636364	0.3636363636363636
other	0.8333333333333334	0.1666666666666666
low_clip_control	0.8	0.0571428571428571
low_clip_control	0.2727272727272727	0.5454545454545454
high_clip_target	0.1333333333333333	0.5666666666666667
other	0.7368421052631579	0.0
low_clip_control	0.8387096774193549	0.1290322580645161
other	0.8448275862068966	0.0862068965517241
other	0.7948717948717948	0.1923076923076923
high_clip_target	0.4027777777777778	0.5138888888888888
other	0.8235294117647058	0.1764705882352941
low_clip_control	0.875	0.0625
low_clip_control	0.6111111111111112	0.3888888888888889
low_clip_control	0.9444444444444444	0.0
functional_target	0.8695652173913043	0.0434782608695652
low_clip_control	0.6842105263157895	0.3157894736842105
other	0.98	0.02
other	0.7941176470588235	0.2058823529411764
low_clip_control	0.64	0.28
low_clip_control	0.1833333333333333	0.7666666666666667
other	0.8461538461538461	0.0384615384615384
low_clip_control	0.4285714285714285	0.5357142857142857
other	0.5777777777777777	0.4
other	0.4583333333333333	0.5
low_clip_control	1.0	0.0
other	0.6987951807228916	0.2891566265060241
low_clip_control	0.9444444444444444	0.0555555555555555
other	0.5294117647058824	0.4705882352941176
low_clip_control	0.9230769230769232	0.0
other	0.4074074074074074	0.5740740740740741
low_clip_control	0.5333333333333333	0.3333333333333333
low_clip_control	0.8333333333333334	0.1666666666666666
low_clip_control	0.6	0.375
other	0.9666666666666668	0.0
other	0.8333333333333334	0.1666666666666666
low_clip_control	0.575	0.375
other	0.7727272727272727	0.1818181818181818
low_clip_control	0.3333333333333333	0.5185185185185185
low_clip_control	0.8235294117647058	0.1764705882352941
low_clip_control	0.2432432432432432	0.7567567567567568
low_clip_control	0.7777777777777778	0.2222222222222222
low_clip_control	0.75	0.0277777777777777
low_clip_control	0.2222222222222222	0.5555555555555556
low_clip_control	0.1785714285714285	0.7857142857142857
low_clip_control	0.75	0.2083333333333333
other	0.2647058823529412	0.6764705882352942
low_clip_control	0.9081632653061223	0.0816326530612244
low_clip_control	0.6627906976744186	0.3372093023255814
low_clip_control	0.975609756097561	0.024390243902439
low_clip_control	0.3529411764705882	0.5882352941176471
other	0.9666666666666668	0.0333333333333333
low_clip_control	1.0	0.0
functional_target	0.2857142857142857	0.6428571428571429
low_clip_control	0.5263157894736842	0.2105263157894736
other	0.1875	0.6875
other	0.5517241379310345	0.4482758620689655
low_clip_control	0.0952380952380952	0.9047619047619048
other	0.5161290322580645	0.3870967741935484
other	0.6046511627906976	0.3488372093023256
high_clip_target	0.9230769230769232	0.0769230769230769
low_clip_control	0.5	0.5
other	0.5	0.4310344827586206
other	0.1724137931034483	0.6206896551724138
other	0.6	0.4
other	0.4705882352941176	0.4117647058823529
low_clip_control	0.9824561403508772	0.0
low_clip_control	0.5909090909090909	0.4090909090909091
low_clip_control	0.5	0.5
other	0.293103448275862	0.6206896551724138
low_clip_control	1.0	0.0
low_clip_control	0.95	0.025
low_clip_control	0.3611111111111111	0.6388888888888888
low_clip_control	0.5063291139240507	0.4810126582278481
high_clip_target	0.5882352941176471	0.2058823529411764
other	0.9230769230769232	0.0769230769230769
other	0.5555555555555556	0.4444444444444444
other	0.6666666666666666	0.2857142857142857
low_clip_control	0.3720930232558139	0.627906976744186
low_clip_control	0.6	0.4
low_clip_control	0.4210526315789473	0.1052631578947368
other	0.7058823529411765	0.1568627450980392
other	0.1818181818181818	0.8181818181818182
other	0.5	0.45
low_clip_control	0.7692307692307693	0.1794871794871795
low_clip_control	0.4705882352941176	0.2941176470588235
other	0.6428571428571429	0.3571428571428571
low_clip_control	0.9333333333333332	0.0666666666666666
low_clip_control	0.5365853658536586	0.4146341463414634
other	0.574468085106383	0.425531914893617
other	0.5652173913043478	0.4347826086956521
low_clip_control	0.9166666666666666	0.0833333333333333
other	0.6428571428571429	0.2857142857142857
low_clip_control	0.7333333333333333	0.2666666666666666
high_clip_target	0.5102040816326531	0.2244897959183673
other	0.9166666666666666	0.0
other	0.8470588235294118	0.1176470588235294
low_clip_control	0.85	0.125
low_clip_control	0.6785714285714286	0.2857142857142857
functional_target	0.5555555555555556	0.3333333333333333
low_clip_control	0.3939393939393939	0.5909090909090909
low_clip_control	1.0	0.0
low_clip_control	0.4130434782608695	0.5217391304347826
functional_target	0.6923076923076923	0.2692307692307692
low_clip_control	0.6	0.3333333333333333
other	0.3928571428571428	0.5892857142857143
low_clip_control	0.3333333333333333	0.5185185185185185
other	0.4642857142857143	0.5
low_clip_control	1.0	0.0
low_clip_control	0.9333333333333332	0.0666666666666666
low_clip_control	0.4230769230769231	0.5
other	0.3409090909090909	0.6590909090909091
low_clip_control	0.875	0.125
low_clip_control	0.8666666666666667	0.1333333333333333
low_clip_control	0.1538461538461538	0.7692307692307693
low_clip_control	0.7272727272727273	0.2727272727272727
low_clip_control	0.8421052631578947	0.1578947368421052
low_clip_control	0.6666666666666666	0.2666666666666666
low_clip_control	0.8333333333333334	0.0
high_clip_target	0.6666666666666666	0.282051282051282
other	0.196078431372549	0.7450980392156863
low_clip_control	0.8918918918918919	0.081081081081081
low_clip_control	0.5555555555555556	0.4074074074074074
other	0.7540983606557377	0.0163934426229508
other	0.5882352941176471	0.3088235294117647
low_clip_control	0.6923076923076923	0.3076923076923077
other	0.6190476190476191	0.3333333333333333
low_clip_control	0.4761904761904761	0.4761904761904761
low_clip_control	0.8529411764705882	0.1470588235294117
low_clip_control	0.5294117647058824	0.4705882352941176
high_clip_target	0.7142857142857143	0.0
other	0.7619047619047619	0.0476190476190476
other	0.5454545454545454	0.4
functional_target	0.5161290322580645	0.3870967741935484
high_clip_target	1.0	0.0
other	0.4259259259259259	0.5740740740740741
other	0.9056603773584906	0.0754716981132075
low_clip_control	0.8409090909090909	0.1363636363636363
other	0.3170731707317073	0.6829268292682927
other	0.6666666666666666	0.3333333333333333
low_clip_control	0.4117647058823529	0.4117647058823529
other	0.3478260869565217	0.3478260869565217
other	0.3939393939393939	0.1515151515151515
low_clip_control	0.8666666666666667	0.1333333333333333
low_clip_control	0.8	0.18
low_clip_control	0.3333333333333333	0.6666666666666666
other	0.3809523809523809	0.3809523809523809
other	0.25	0.6666666666666666
low_clip_control	0.4328358208955223	0.5373134328358209
low_clip_control	0.1875	0.7291666666666666
high_clip_target	0.7294117647058823	0.2352941176470588
low_clip_control	0.7647058823529411	0.1764705882352941
low_clip_control	0.3888888888888889	0.5555555555555556
other	0.425531914893617	0.4893617021276595
low_clip_control	0.8909090909090909	0.0545454545454545
low_clip_control	0.875	0.125
low_clip_control	0.7368421052631579	0.2105263157894736
low_clip_control	0.6666666666666666	0.1851851851851851
low_clip_control	0.8235294117647058	0.1568627450980392
other	0.375	0.5
functional_target	0.1764705882352941	0.7058823529411765
other	0.2235294117647059	0.7529411764705882
other	0.4444444444444444	0.0
other	0.3571428571428571	0.5
low_clip_control	0.53125	0.40625
low_clip_control	0.6493506493506493	0.3246753246753247
other	0.7291666666666666	0.2291666666666666
low_clip_control	0.2222222222222222	0.1111111111111111
other	0.8541666666666666	0.125
low_clip_control	0.5	0.5
low_clip_control	0.6956521739130435	0.3043478260869565
high_clip_target	0.1702127659574468	0.8085106382978723
low_clip_control	0.8	0.2
low_clip_control	0.1052631578947368	0.8947368421052632
high_clip_target	0.4146341463414634	0.5853658536585366
low_clip_control	0.5294117647058824	0.4705882352941176
other	0.2542372881355932	0.7457627118644068
other	0.2142857142857142	0.7142857142857143
other	0.8888888888888888	0.1111111111111111
low_clip_control	0.7647058823529411	0.0588235294117647
high_clip_target	0.3465346534653465	0.6138613861386139
low_clip_control	0.7619047619047619	0.1904761904761904
low_clip_control	0.75	0.0
other	0.3823529411764705	0.6176470588235294
high_clip_target	0.8676470588235294	0.1176470588235294
low_clip_control	0.8823529411764706	0.0588235294117647
low_clip_control	0.5	0.5
low_clip_control	0.8	0.0
low_clip_control	0.75	0.0
high_clip_target	1.0	0.0
low_clip_control	0.5714285714285714	0.0952380952380952
other	0.6911764705882353	0.3088235294117647
low_clip_control	0.8666666666666667	0.0666666666666666
other	0.25	0.75
other	0.6296296296296297	0.1481481481481481
other	0.4390243902439024	0.4146341463414634
low_clip_control	0.9310344827586208	0.0
other	0.3333333333333333	0.5333333333333333
other	0.1666666666666666	0.8333333333333334
other	0.5531914893617021	0.4468085106382978
low_clip_control	0.4	0.5
other	0.8235294117647058	0.0
low_clip_control	0.6333333333333333	0.3666666666666666
other	0.75	0.25
low_clip_control	0.8484848484848485	0.0303030303030303
low_clip_control	0.72	0.24
other	1.0	0.0
other	0.625	0.375
other	0.5	0.3125
low_clip_control	0.7222222222222222	0.25
other	0.8333333333333334	0.0
other	0.972972972972973	0.027027027027027
other	0.3793103448275862	0.6206896551724138
low_clip_control	0.8571428571428571	0.1428571428571428
other	0.9285714285714286	0.0714285714285714
low_clip_control	0.4074074074074074	0.5925925925925926
low_clip_control	0.9411764705882352	0.0294117647058823
other	0.2	0.8
low_clip_control	0.7	0.2571428571428571
other	0.3333333333333333	0.6666666666666666
other	0.7971014492753623	0.1739130434782608
other	0.8709677419354839	0.0967741935483871
functional_target	0.922077922077922	0.0649350649350649
functional_target	0.2702702702702703	0.7297297297297297
low_clip_control	0.6666666666666666	0.1666666666666666
low_clip_control	0.4482758620689655	0.2413793103448276
other	0.7857142857142857	0.1607142857142857
other	0.975609756097561	0.0
other	0.8243243243243243	0.1486486486486486
low_clip_control	0.7894736842105263	0.2105263157894736
low_clip_control	0.7777777777777778	0.1666666666666666
other	0.5	0.5
low_clip_control	0.1111111111111111	0.8888888888888888
low_clip_control	0.5405405405405406	0.4594594594594595
low_clip_control	0.6666666666666666	0.2666666666666666
other	0.575	0.375
other	0.6190476190476191	0.1666666666666666
low_clip_control	0.875	0.0833333333333333
other	0.7272727272727273	0.0
other	0.6333333333333333	0.3666666666666666
other	0.5333333333333333	0.3333333333333333
low_clip_control	0.7272727272727273	0.2272727272727272
high_clip_target	0.3529411764705882	0.6470588235294118
low_clip_control	0.821917808219178	0.1643835616438356
other	0.88	0.08
low_clip_control	0.7857142857142857	0.1428571428571428
high_clip_target	0.5882352941176471	0.2941176470588235
low_clip_control	0.7058823529411765	0.2941176470588235
other	0.625	0.34375
other	0.5681818181818182	0.3977272727272727
low_clip_control	0.696969696969697	0.2121212121212121
low_clip_control	0.3636363636363636	0.6363636363636364
high_clip_target	0.2236842105263158	0.75
high_clip_target	0.3048780487804878	0.6707317073170732
other	0.9333333333333332	0.0666666666666666
low_clip_control	0.875	0.0535714285714285
other	0.6538461538461539	0.3076923076923077
other	0.574468085106383	0.3829787234042553
low_clip_control	0.4	0.6
low_clip_control	0.8867924528301887	0.0377358490566037
low_clip_control	0.5	0.3214285714285714
low_clip_control	0.5833333333333334	0.25
low_clip_control	0.8518518518518519	0.1111111111111111
low_clip_control	0.56	0.36
low_clip_control	0.9487179487179488	0.0512820512820512
other	0.4444444444444444	0.5555555555555556
other	0.3	0.625
other	0.3333333333333333	0.6363636363636364
low_clip_control	0.6111111111111112	0.2777777777777778
low_clip_control	0.5833333333333334	0.1666666666666666
low_clip_control	0.3	0.2
low_clip_control	0.5714285714285714	0.3928571428571428
low_clip_control	1.0	0.0
other	0.6444444444444445	0.2888888888888888
high_clip_target	0.25	0.5833333333333334
other	0.4666666666666667	0.2
low_clip_control	0.5918367346938775	0.3469387755102041
low_clip_control	0.6333333333333333	0.1333333333333333
low_clip_control	0.8235294117647058	0.1176470588235294
low_clip_control	0.9117647058823528	0.0
other	0.7571428571428571	0.1428571428571428
other	0.5714285714285714	0.4285714285714285
low_clip_control	0.9411764705882352	0.0294117647058823
low_clip_control	0.6	0.3333333333333333
other	0.3636363636363636	0.0909090909090909
other	0.5882352941176471	0.4117647058823529
low_clip_control	0.8378378378378378	0.1621621621621621
low_clip_control	0.8	0.1
low_clip_control	1.0	0.0
low_clip_control	0.0	0.0
high_clip_target	0.46875	0.53125
other	0.2608695652173913	0.6956521739130435
low_clip_control	1.0	0.0
low_clip_control	0.6666666666666666	0.3333333333333333
other	0.1666666666666666	0.25
other	0.6	0.3
other	0.1794871794871795	0.7948717948717948
other	0.4230769230769231	0.5384615384615384
other	0.4375	0.5625
low_clip_control	0.95	0.05
low_clip_control	0.8	0.2
other	0.6458333333333334	0.3541666666666667
low_clip_control	0.3870967741935484	0.5806451612903226
other	0.7567567567567568	0.2162162162162162
other	0.2444444444444444	0.7333333333333333
other	0.1428571428571428	0.8214285714285714
low_clip_control	0.3636363636363636	0.6363636363636364
high_clip_target	0.5	0.3333333333333333
low_clip_control	0.5555555555555556	0.3333333333333333
low_clip_control	0.8	0.2
low_clip_control	0.8888888888888888	0.0
low_clip_control	0.3157894736842105	0.631578947368421
low_clip_control	0.625	0.0
other	0.1578947368421052	0.5789473684210527
other	0.5	0.5
low_clip_control	0.1935483870967742	0.7096774193548387
low_clip_control	0.6666666666666666	0.3333333333333333
low_clip_control	0.03125	0.9375
other	0.3823529411764705	0.6176470588235294
low_clip_control	0.5714285714285714	0.3142857142857143
low_clip_control	0.3513513513513513	0.5945945945945946
other	0.8571428571428571	0.1428571428571428
low_clip_control	0.2727272727272727	0.6363636363636364
high_clip_target	0.15625	0.8125
other	0.1212121212121212	0.8181818181818182
other	0.375	0.625
functional_target	0.4814814814814814	0.5185185185185185
low_clip_control	0.8	0.0
low_clip_control	0.9523809523809524	0.0476190476190476
low_clip_control	0.7619047619047619	0.0476190476190476
high_clip_target	0.1818181818181818	0.7272727272727273
low_clip_control	0.7115384615384616	0.2307692307692307
functional_target	0.52	0.36
low_clip_control	0.375	0.625
other	0.625	0.375
low_clip_control	0.25	0.7
low_clip_control	0.7333333333333333	0.1333333333333333
other	0.3529411764705882	0.5882352941176471
other	0.2916666666666667	0.6666666666666666
low_clip_control	0.1538461538461538	0.8461538461538461
other	0.4545454545454545	0.4545454545454545
low_clip_control	0.5833333333333334	0.0
other	0.1219512195121951	0.8780487804878049
other	1.0	0.0
other	0.3214285714285714	0.3571428571428571
high_clip_target	0.4594594594594595	0.3243243243243243
other	0.8214285714285714	0.1785714285714285
low_clip_control	0.75	0.25
low_clip_control	0.8823529411764706	0.0
other	0.2413793103448276	0.7586206896551724
low_clip_control	0.2	0.64
low_clip_control	0.4857142857142857	0.5142857142857142
high_clip_target	0.2268041237113402	0.7525773195876289
low_clip_control	0.2222222222222222	0.2777777777777778
other	0.5	0.3333333333333333
other	0.4117647058823529	0.4117647058823529
other	0.3888888888888889	0.3888888888888889
low_clip_control	0.8	0.0
low_clip_control	0.5	0.3333333333333333
other	0.7439024390243902	0.048780487804878
functional_target	0.4	0.6
low_clip_control	0.3333333333333333	0.6666666666666666
other	1.0	0.0
low_clip_control	0.6363636363636364	0.3636363636363636
other	0.4444444444444444	0.4444444444444444
other	0.2857142857142857	0.6428571428571429
low_clip_control	0.1	0.6
other	0.5	0.5
low_clip_control	0.3529411764705882	0.4705882352941176
low_clip_control	0.4210526315789473	0.5789473684210527
other	0.8571428571428571	0.0
other	0.0946745562130177	0.8875739644970414
low_clip_control	1.0	0.0
other	0.2857142857142857	0.0
other	0.375	0.625
low_clip_control	0.55	0.4
other	0.5666666666666667	0.3333333333333333
low_clip_control	0.3	0.6
other	0.0333333333333333	0.7333333333333333
low_clip_control	0.8125	0.0625
other	0.2	0.0
low_clip_control	0.6666666666666666	0.3333333333333333
high_clip_target	0.3333333333333333	0.6481481481481481
low_clip_control	0.8095238095238095	0.1428571428571428
low_clip_control	0.8	0.2
low_clip_control	0.4	0.5636363636363636
low_clip_control	0.2580645161290322	0.6774193548387096
low_clip_control	0.6666666666666666	0.0555555555555555
low_clip_control	0.4339622641509434	0.5660377358490566
other	0.5185185185185185	0.4444444444444444
low_clip_control	0.3461538461538461	0.6153846153846154
low_clip_control	1.0	0.0
low_clip_control	0.125	0.8125
other	0.8148148148148148	0.037037037037037
other	0.4871794871794871	0.4358974358974359
high_clip_target	0.15	0.85
low_clip_control	0.1578947368421052	0.8421052631578947
low_clip_control	0.7319587628865979	0.268041237113402
low_clip_control	0.7941176470588235	0.1470588235294117
other	0.7619047619047619	0.0
high_clip_target	0.425	0.55
other	0.7741935483870968	0.1612903225806451
low_clip_control	0.8333333333333334	0.1363636363636363
low_clip_control	0.3846153846153846	0.5384615384615384
low_clip_control	0.921875	0.078125
other	0.2727272727272727	0.6909090909090909
other	0.6875	0.25
low_clip_control	0.9166666666666666	0.0833333333333333
low_clip_control	0.6190476190476191	0.1904761904761904
low_clip_control	0.425	0.475
other	0.2142857142857142	0.7857142857142857
functional_target	0.2307692307692307	0.6538461538461539
low_clip_control	0.7058823529411765	0.1764705882352941
low_clip_control	0.6511627906976745	0.3255813953488372
low_clip_control	0.5952380952380952	0.3571428571428571
other	0.9649122807017544	0.0350877192982456
other	0.4259259259259259	0.5740740740740741
low_clip_control	0.5333333333333333	0.3111111111111111
other	0.7790697674418605	0.1627906976744186
other	0.3653846153846153	0.5769230769230769
low_clip_control	0.4736842105263157	0.4736842105263157
low_clip_control	0.6842105263157895	0.0
low_clip_control	0.1764705882352941	0.5294117647058824
low_clip_control	0.6666666666666666	0.1666666666666666
other	0.3478260869565217	0.6086956521739131
low_clip_control	0.6875	0.28125
other	0.8611111111111112	0.1111111111111111
other	0.4	0.4
other	0.2333333333333333	0.75
low_clip_control	0.08	0.68
low_clip_control	0.6842105263157895	0.1052631578947368
other	0.6666666666666666	0.3333333333333333
high_clip_target	1.0	0.0
other	0.5454545454545454	0.4545454545454545
low_clip_control	0.5625	0.125
other	0.8235294117647058	0.1764705882352941
low_clip_control	0.7272727272727273	0.1818181818181818
low_clip_control	0.3333333333333333	0.5
low_clip_control	0.4285714285714285	0.4285714285714285
other	0.7580645161290323	0.2419354838709677
low_clip_control	0.4137931034482758	0.4482758620689655
low_clip_control	0.1875	0.75
low_clip_control	0.9090909090909092	0.0909090909090909
other	0.2631578947368421	0.6842105263157895
low_clip_control	0.9	0.0
low_clip_control	0.902439024390244	0.0975609756097561
low_clip_control	0.0952380952380952	0.6190476190476191
low_clip_control	0.4736842105263157	0.5263157894736842
low_clip_control	0.0256410256410256	0.8974358974358975
low_clip_control	0.6	0.1333333333333333
low_clip_control	0.2352941176470588	0.6470588235294118
low_clip_control	0.6666666666666666	0.3333333333333333
functional_target	0.6875	0.2916666666666667
high_clip_target	0.1666666666666666	0.8333333333333334
low_clip_control	0.9032258064516128	0.064516129032258
other	0.4230769230769231	0.4230769230769231
low_clip_control	0.6363636363636364	0.3636363636363636
low_clip_control	0.5	0.4166666666666667
low_clip_control	0.1578947368421052	0.5789473684210527
other	0.2142857142857142	0.7285714285714285
low_clip_control	0.0789473684210526	0.8947368421052632
low_clip_control	0.4615384615384615	0.5384615384615384
low_clip_control	0.9230769230769232	0.0769230769230769
low_clip_control	0.3043478260869565	0.6956521739130435
other	0.5555555555555556	0.2222222222222222
high_clip_target	0.4117647058823529	0.5294117647058824
low_clip_control	0.625	0.375
low_clip_control	0.9090909090909092	0.0909090909090909
low_clip_control	0.7941176470588235	0.2058823529411764
low_clip_control	0.5384615384615384	0.4615384615384615
low_clip_control	0.75	0.1875
other	0.1111111111111111	0.8888888888888888
low_clip_control	0.6086956521739131	0.391304347826087
low_clip_control	0.6153846153846154	0.2307692307692307
other	0.0526315789473684	0.9473684210526316
low_clip_control	0.3191489361702128	0.6595744680851063
other	0.3888888888888889	0.5277777777777778
other	0.5	0.25
low_clip_control	1.0	0.0
low_clip_control	0.5	0.3666666666666666
other	0.6111111111111112	0.3888888888888889
low_clip_control	0.4722222222222222	0.3055555555555556
other	0.3218390804597701	0.6206896551724138
other	0.4791666666666667	0.4791666666666667
low_clip_control	0.1851851851851851	0.8148148148148148
low_clip_control	0.25	0.7
