group	log2_clip	log2_rden	aag_like_per_kb
functional_target	3.1659286137320173	0.2121202006768701	8.290155440414507
functional_target	3.160464672193246	0.4953594712726355	9.210526315789473
functional_target	3.159780444036769	0.3923863791491744	6.049606775559589
functional_target	3.1545278964838093	0.2212277449101109	12.925598991172762
functional_target	3.1530207652045075	0.0799133784662867	8.596783139212423
functional_target	3.1522501091191213	0.4651958003368147	9.828009828009828
functional_target	3.146239471190623	0.0077069261183562	9.80761976612599
functional_target	3.145677455195635	0.0158605764705787	9.95732574679943
functional_target	3.14212654909874	0.3536474071466309	8.422350041084634
functional_target	3.1365543475493163	0.0849271912610402	8.688569101276133
functional_target	3.133904574685344	0.0198710108763028	5.687802822835475
functional_target	3.133694127394356	0.0799394550116922	5.283790693710585
functional_target	3.121463512485667	0.6668109439876182	7.523148148148148
functional_target	3.114350111861914	0.1093376065334664	8.763388510223955
functional_target	3.114171019919311	0.664659603321964	13.033175355450236
functional_target	3.1123210248662483	0.0885306155690777	9.026687598116167
functional_target	3.110053545464914	0.434968868812456	10.09736747205193
functional_target	3.10827845199611	0.282189791357299	7.341772151898734
functional_target	3.106940215749644	0.5411026139334764	8.428657435279952
functional_target	3.100401896957837	0.2135711401459412	10.1164344340523
functional_target	3.098032082960527	0.0771678605224599	14.03061224489796
functional_target	3.096861539252589	0.7503402719396024	6.798866855524079
functional_target	3.096261853058404	0.1541026401568564	6.968641114982578
functional_target	3.0895312215915687	0.5488087314379076	16.311166875784192
functional_target	3.088416059019334	0.1436626070116796	11.647254575707157
functional_target	3.083487103175499	0.1336339748398814	12.379023182534324
functional_target	3.078771880986295	0.0597582935083933	7.348242811501597
functional_target	3.076102979085792	0.4555909178262625	11.795543905635649
functional_target	3.074887211630992	0.1605410598268054	8.480736612551489
functional_target	3.0729450327951544	0.8611230926684036	5.240828550037435
functional_target	3.069485100321284	0.1253616609188196	11.129144447020634
functional_target	3.068577227158128	0.0398815071744455	9.393831974477136
functional_target	3.0661275727668107	0.3733895599764918	11.58996286710926
functional_target	3.0657677701510204	0.0966149685044546	6.414825374198148
functional_target	3.0630097975258006	0.7036069972197752	5.754475703324808
functional_target	3.047680976853796	0.2988635209176413	17.776228651097945
functional_target	3.037954351361205	0.1459002656373157	8.722741433021806
functional_target	3.0370893187352204	0.0551415541924611	5.05514705882353
functional_target	3.0369265689983576	0.1390625930090558	8.547008547008549
functional_target	3.035623909730721	0.0306967972229164	7.557864903164856
functional_target	3.031026895620625	0.3808635148523343	12.351778656126482
functional_target	3.0255350921071376	0.0639117638201928	8.088070096607504
functional_target	3.024946357130231	0.1132623106823947	10.127016821146585
functional_target	3.021695071099319	0.2204908009671657	9.444048467569491
functional_target	3.0170045162503945	0.1056950019176128	9.079821113972084
functional_target	3.0166787411466305	0.0285225141023107	7.544414699440253
functional_target	3.016551176263848	1.5563067842249771	10.364886303543098
functional_target	3.0144138332209818	0.2380798116679224	9.931245225362872
functional_target	3.013355660663067	0.085619150692262	9.48081264108352
functional_target	3.01097870773707	0.0737929097807019	13.53637901861252
functional_target	3.0093378645793365	0.657765528257579	11.663458271996376
functional_target	3.002630256044672	0.62470517324693	14.711575687185444
functional_target	3.0	1.2382783067482226	11.867088607594935
functional_target	3.0	1.0626119772996785	11.560693641618496
functional_target	3.0	0.5245266468591822	7.43653303701171
functional_target	2.9951958162702224	0.4516311965877627	11.387900355871889
functional_target	2.9912119827300154	0.9545409992048784	8.24130542277897
functional_target	2.984893107609792	0.9055757402666847	11.149228130360203
functional_target	2.9828188402375	0.2438063973845955	7.96340223652999
functional_target	2.9827220085681647	0.0551286652572134	12.443438914027148
functional_target	2.982441628615695	1.0470148195175892	8.786127167630058
functional_target	2.963995046544506	0.2984954004222395	9.529860228716643
functional_target	2.954057382654004	0.0859674915905962	8.562793821356616
functional_target	2.950312875899648	0.0406419844973457	12.646993565564678
functional_target	2.9385994553358565	1.584962500721156	9.7392397109645
functional_target	2.9385994553358565	0.3548663496962445	9.39745715865119
functional_target	2.9344865471596333	0.0187917840075284	9.989484752891691
functional_target	2.927908376877601	0.1190648822727441	8.874489364699253
functional_target	2.92768579518411	0.0478502815314305	14.573991031390134
functional_target	2.922543859920004	0.3884350650101875	7.315798641351681
functional_target	2.915864664739781	0.3685985555018156	7.883326763894364
functional_target	2.913195172462727	0.0127495848753314	10.705057216685123
functional_target	2.91058507916626	0.1131974467933271	6.508422664624809
functional_target	2.90587782263545	0.6302829132521262	9.898477157360404
functional_target	2.9009899941688344	0.1699250014423123	5.51301684532925
functional_target	2.899473124046036	0.8724499502794889	6.426440211154464
functional_target	2.893084796083488	0.014744534847115	9.252405625462622
functional_target	2.886395128460982	0.4044829968011104	9.25524222704266
functional_target	2.8796905118554976	0.1771477559107356	5.793369810106212
